,start_station_name,end_station_name,value,start_lat,start_lon,end_lat,end_lon
89095,E 55 St & 2 Ave,E 72 St & York Ave,8.0,40.75797322,-73.96603308,40.76663814,-73.95348296
164732,Botanical Sq & Webster Ave,W 218 St & Broadway,3.0,40.86814,-73.88145,40.87139,-73.914318
53674,W 100 St & Broadway,Centre St & Chambers St,1.0,40.7973721,-73.97041192,40.71273266,-74.0046073
29557,W 159 St & Edgecombe Ave,Adam Clayton Powell Blvd & W 138 St,1.0,40.833303,-73.939326,40.81695971032464,-73.9422959089279
30785,Delancey St & Eldridge St,Allen St & Rivington St,9.0,40.719383,-73.991479,40.72019576,-73.98997825
150910,1 Ave & E 16 St,Stanton St & Norfolk St,20.0,40.73221853,-73.98165557,40.720747,-73.986274
145204,Lafayette Ave & St James Pl,Sands St & Jay St,1.0,40.68851534,-73.9647628,40.700119,-73.9862
49795,E 7 St & Ave C,Carroll St & Smith St,1.0,40.72412944090093,-73.97901266813278,40.680611,-73.99475825
143916,Graham Ave & Conselyea St,S 3 St & Bedford Ave,6.0,40.715143,-73.944507,40.71260486,-73.96264403
4798,E 13 St & 2 Ave,11 Ave & W 59 St,1.0,40.73153937464073,-73.9853024482727,40.77149671054441,-73.99046033620834
110747,Driggs Ave & N Henry St,Hudson St & Reade St,1.0,40.72325,-73.94308,40.71625008,-74.0091059
89486,W 67 St & Broadway,E 74 St & 1 Ave,2.0,40.77492513,-73.98266566,40.7689738,-73.95482273
144715,Grand St & Greene St,S 5 Pl & S 5 St,6.0,40.72170005235607,-74.00238141417502,40.710451,-73.960876
80619,E 48 St & 3 Ave,E 44 St & 2 Ave,8.0,40.7546011026,-73.971878855,40.75118387463277,-73.97138714790344
119710,E 2 St & 2 Ave,Lewis Ave & Kosciuszko St,1.0,40.72502876,-73.99069656,40.69237074,-73.93705428
9553,Crescent St & 30 Ave,24 St & 41 Ave,9.0,40.768692,-73.9249574,40.7527085,-73.9397405
143462,Graham Ave & Withers St,Roebling St & N 4 St,13.0,40.7169811,-73.94485918,40.71469,-73.95739
33547,Grand Ave & Bergen St,Atlantic Ave & Fort Greene Pl,22.0,40.678045,-73.962408,40.68382604,-73.97632328
132766,W 18 St & 6 Ave,Nassau Ave & Newell St,1.0,40.73971301,-73.99456405,40.724812564400175,-73.94752621650696
133160,River Ave & E 153 St,Nelson Ave & 167 St,1.0,40.82441,-73.92818,40.83670566862804,-73.92608866095543
105067,Sands St & Jay St,Grand St & Samuel Dickstein Plaza,1.0,40.700119,-73.9862,40.715118719964956,-73.98417055606842
31587,Columbus Ave & W 95 St,Amsterdam Ave & W 131 St,2.0,40.7919557,-73.968087,40.816355,-73.954295
146639,Lafayette Ave & Ft Greene Pl,Smith St & 3 St,3.0,40.68700231292619,-73.97664964199066,40.6787242,-73.99599099
119575,Halsey St & Broadway,Lewis Ave & Decatur St,2.0,40.68565,-73.91564,40.6814598,-73.934903
122591,W 36 St & 7 Ave,Little West St & 1 Pl,2.0,40.752149,-73.989539,40.70569254,-74.01677685
173531,Convent Ave & W 135 St,W 50 St & 10 Ave,1.0,40.818215,-73.950988,40.764734200065185,-73.99194359779358
106194,Grand St & Samuel Dickstein Plaza,Greenwich Ave & 8 Ave,1.0,40.715118719964956,-73.98417055606842,40.7390169121,-74.0026376103
167358,9 Ave & W 22 St,W 31 St & 7 Ave,4.0,40.7454973,-74.00197139,40.749156,-73.9916
71193,E 51 St & 2 Ave,E 15 St & 3 Ave,4.0,40.755293,-73.967641,40.734232,-73.986923
52172,W 148 St & Amsterdam Ave,Central Park W & W 103 St,2.0,40.827075,-73.945909,40.79558954105342,-73.96188408136368
137695,7 Ave & Park Pl,Pioneer St & Van Brunt St,1.0,40.6776147,-73.97324283,40.679043,-74.011169
43883,Clinton St & Joralemon St,Broadway & W 37 St,1.0,40.69239502,-73.99337909,40.75172632,-73.98753523
144729,Harrison St & Hudson St,S 5 Pl & S 5 St,1.0,40.71870987,-74.0090009,40.710451,-73.960876
118937,St Johns Pl & Washington Ave,Leonard St & Boerum St,1.0,40.6737236,-73.9631611,40.70583339,-73.94644578
77986,11 Ave & W 41 St,E 33 St & 5 Ave,18.0,40.76030096,-73.99884222,40.74765947,-73.98490707
81994,Union Ave & N 12 St,E 48 St & 3 Ave,1.0,40.71924,-73.95242,40.7546011026,-73.971878855
5653,3 Ave & Schermerhorn St,14 St & 5 Ave,1.0,40.68683208,-73.9796772,40.666287,-73.98895053
66085,3 Ave & E 112 St,E 102 St & 1 Ave,1.0,40.795508,-73.941606,40.7869946,-73.94164802
78818,W 37 St & 5 Ave,E 39 St & Lexington Ave,11.0,40.75038009,-73.98338988,40.749498546025194,-73.97729203113158
37471,Richards St & Delavan St,Bergen St & Smith St,1.0,40.6794327,-74.00785041,40.6867443,-73.99063168
40378,W 104 St & Amsterdam Ave,Broadway & Battery Pl,1.0,40.799041392882984,-73.96649479866028,40.70463334,-74.01361706
34897,4 Ave & E 12 St,Bank St & Washington St,4.0,40.732647,-73.99011,40.7361967,-74.00859207
83402,E 11 St & 3 Ave,E 51 St & 2 Ave,1.0,40.73127,-73.98849,40.755293,-73.967641
102872,S 3 St & Bedford Ave,Graham Ave & Withers St,2.0,40.71260486,-73.96264403,40.7169811,-73.94485918
179988,8 Ave & W 49 St,Walnut Ave & E 136 St,1.0,40.76171227910671,-73.98655101656914,40.801657,-73.909513
156838,Crescent St & Broadway,Vernon Blvd & 41 Rd,1.0,40.7633589,-73.9286471,40.7552433,-73.9485678
27490,Perry St & Greenwich Ave,8 Ave & W 52 St,1.0,40.735918,-74.000939,40.76370739,-73.9851615
56711,Washington St & Gansevoort St,Clinton St & Cherry St,2.0,40.739323,-74.008119,40.711471394469264,-73.98672603070736
95588,Cedar St & Evergreen Ave,Evergreen Ave & Noll St,1.0,40.69671,-73.92807,40.70106,-73.93318
64982,Clinton St & Union St,Duane St & Hudson St,2.0,40.6831164,-73.99785267,40.71703,-74.00925
131869,Adelphi St & Myrtle Ave,N 11 St & Kent Ave,1.0,40.69308257,-73.97178913,40.72248188638219,-73.95921930670738
32810,W 50 St & 9 Ave,Amsterdam Ave & W 79 St,4.0,40.763604677958625,-73.98917958140373,40.7829391,-73.9786517
139208,14 St & 5 Ave,Prospect Park SW & 10 Ave,2.0,40.666287,-73.98895053,40.659945,-73.977504
124269,E 55 St & 2 Ave,Madison Ave & E 82 St,3.0,40.75797322,-73.96603308,40.7781314,-73.96069399
8047,East End Ave & E 86 St,2 Ave & E 96 St,2.0,40.77518615,-73.94446054,40.7839636,-73.9471673
153299,Lafayette Ave & St James Pl,Suydam St & Broadway,1.0,40.68851534,-73.9647628,40.69544,-73.93223
99193,Willoughby Ave & Myrtle Ave,Front St & Gold St,1.0,40.69757,-73.93098,40.70224,-73.982578
81242,8 Ave & W 16 St,E 47 St & 1 Ave,1.0,40.740983,-74.001702,40.75206862,-73.96784384
140009,Monroe St & Bedford Ave,Prospect Pl & Underhill Ave,6.0,40.6851443,-73.95380904,40.6769694,-73.96579
160749,Lexington Ave & E 128 St,W 144 St & Adam Clayton Powell Blvd,1.0,40.806414,-73.936085,40.820877,-73.939249
62526,Lawrence St & Willoughby St,Dean St & Hoyt St,5.0,40.69236178,-73.98631746,40.6864442,-73.98759104
77170,Lexington Ave & E 24 St,E 30 St & Park Ave S,8.0,40.74025878,-73.98409214,40.74444921,-73.98303529
79462,E 47 St & 2 Ave,E 40 St & 5 Ave,3.0,40.75323098,-73.97032517,40.752062307,-73.9816324043
127340,E 25 St & 2 Ave,Mercer St & Spring St,3.0,40.73912601,-73.97973776,40.72362738,-73.99949601
168726,Amsterdam Ave & W 79 St,W 36 St & 9 Ave,3.0,40.7829391,-73.9786517,40.75462324029105,-73.99516761302948
139008,Henry St & Degraw St,President St & Henry St,3.0,40.6847514,-73.99917254,40.6828003,-73.99990419
184037,Watts St & Greenwich St,West End Ave & W 60 St,2.0,40.72405549,-74.00965965,40.77237,-73.99005
175401,Lenox Ave & W 111 St,W 54 St & 9 Ave,4.0,40.7987859,-73.9523,40.76604,-73.98737
71952,E 60 St & York Ave,E 16 St & Irving Pl,1.0,40.759107,-73.959223,40.735367055605394,-73.98797392845154
95642,Myrtle Ave & Grove St,Evergreen Ave & Noll St,1.0,40.69905,-73.91516,40.70106,-73.93318
187709,St Marks Pl & 2 Ave,Wythe Ave & Metropolitan Ave,1.0,40.7284186,-73.98713956,40.716887,-73.963198
172512,W 20 St & 7 Ave,W 46 St & 11 Ave,1.0,40.74238787,-73.99726235,40.76341379,-73.99667444
120625,9 Ave & W 22 St,Lexington Ave & E 24 St,14.0,40.7454973,-74.00197139,40.74025878,-73.98409214
42112,Leonard St & Maujer St,Broadway & Roebling St,6.0,40.7103685423523,-73.94705951213837,40.70924826276157,-73.96063148975372
94168,3 Ave & E 163 St,E Fordham Rd & Webster Ave,1.0,40.823872,-73.908699,40.861748,-73.89105
165754,Central Park S & 6 Ave,W 25 St & 6 Ave,3.0,40.76590936,-73.97634151,40.74395411,-73.99144871
123015,W 13 St & 7 Ave,MacDougal St & Prince St,9.0,40.73781509,-73.99994661,40.72710258,-74.00297088
118905,Lincoln Pl & Classon Ave,Leonard St & Boerum St,1.0,40.6721683,-73.9609,40.70583339,-73.94644578
156757,34 Ave & 13 St,Vernon Blvd & 31 Ave,2.0,40.7638753,-73.9364848,40.7692475,-73.9354504
82178,E 72 St & York Ave,E 48 St & 5 Ave,4.0,40.76663814,-73.95348296,40.75724567911726,-73.97805914282799
147219,Seneca Ave & Irvine St,Southern Blvd & E 172 St,1.0,40.81872569990116,-73.88862490653992,40.834124,-73.88955
139894,S Portland Ave & Hanson Pl,Prospect Pl & 6 Ave,22.0,40.68539567,-73.97431458,40.6793307,-73.97519523
48780,Delancey St & Eldridge St,Carmine St & 6 Ave,8.0,40.719383,-73.991479,40.73038599,-74.00214988
32761,W 104 St & Amsterdam Ave,Amsterdam Ave & W 79 St,12.0,40.799041392882984,-73.96649479866028,40.7829391,-73.9786517
60894,E 47 St & 1 Ave,Crescent St & Broadway,1.0,40.75206862,-73.96784384,40.7633589,-73.9286471
179346,Lenox Ave & W 133 St,W 95 St & Broadway,1.0,40.81296,-73.941878,40.7937704,-73.971888
30886,MacDougal St & Washington Sq,Allen St & Rivington St,8.0,40.73226398,-73.99852205,40.72019576,-73.98997825
98417,Frederick Douglass Blvd & W 139 St,Frederick Douglass Blvd & W 115 St,4.0,40.81900581806558,-73.94476890563965,40.8038654,-73.9559308
81284,E 17 St & Broadway,E 47 St & 1 Ave,1.0,40.737006,-73.990134,40.75206862,-73.96784384
94047,Adam Clayton Powell Blvd & W 141 St,E 98 St & Park Ave,2.0,40.819241,-73.941057,40.78813,-73.95206
88231,University Pl & E 8 St,E 7 St & Ave B,5.0,40.73143724085228,-73.99490341544151,40.7251285241158,-73.98131668567657
76763,Allen St & Rivington St,E 3 St & 1 Ave,21.0,40.72019576,-73.98997825,40.72467721,-73.98783413
142537,E 48 St & 3 Ave,Riverside Dr & W 82 St,2.0,40.7546011026,-73.971878855,40.78720869,-73.98128127
7722,Central Park S & 6 Ave,2 Ave & E 72 St,7.0,40.76590936,-73.97634151,40.7687620293096,-73.95840793848038
178482,2 Ave & E 29 St,W 87 St & West End Ave,1.0,40.741723510974715,-73.97809267044067,40.789622,-73.97757
72329,Sherman Ave & E 166 St,E 165 St & Clay Ave,4.0,40.83130549267296,-73.91744792461395,40.82809,-73.91288
149532,W 146 St & Broadway,St Nicholas Ave & W 134 St,5.0,40.826969,-73.949738,40.816234,-73.948222
125773,Maiden Ln & Pearl St,Market St & Cherry St,9.0,40.70706456,-74.00731853,40.71076228,-73.99400398
181660,Cleveland Pl & Spring St,Washington Pl & Broadway,13.0,40.722103786686034,-73.99724900722504,40.72903917,-73.99404649
134019,Columbia St & Rivington St,North Moore St & Greenwich St,1.0,40.71739973,-73.98016555,40.72019521437465,-74.0103006362915
79919,W 36 St & 7 Ave,E 40 St & Park Ave,30.0,40.752149,-73.989539,40.750756,-73.978326
125995,Stanton St & Chrystie St,Market St & Henry St,18.0,40.72229346,-73.99147535,40.71310702305908,-73.99446353316307
98958,Frederick Douglass Blvd & W 139 St,Frederick Douglass Blvd & W 145 St,10.0,40.81900581806558,-73.94476890563965,40.823061,-73.941928
34009,Spruce St & Nassau St,Ave D & E 8 St,1.0,40.71146364,-74.00552427,40.72368361,-73.97574813
134009,Carroll St & 6 Ave,North Moore St & Greenwich St,1.0,40.6740886,-73.9787282,40.72019521437465,-74.0103006362915
119419,E 25 St & 1 Ave,Leonard St & Nassau Ave,1.0,40.7381765,-73.97738662,40.7239567849954,-73.94984364509583
60722,6 Ave & W 33 St,Crescent St & 34 Ave,1.0,40.74901271,-73.98848395,40.76108,-73.930562
65221,Lafayette St & Jersey St,Duffield St & Willoughby St,2.0,40.72456089,-73.99565293,40.69221589,-73.9842844
45639,W 4 St & 7 Ave S,Broadway & W 61 St,1.0,40.73401143,-74.00293877,40.77003010255044,-73.9819684624672
37092,14 St & 7 Ave,Bergen St & Flatbush Ave,1.0,40.663779,-73.98396846,40.680944723477296,-73.97567331790923
90281,West Drive & Prospect Park West,E 8 St & Caton Ave,19.0,40.6610633719006,-73.97945255041122,40.648055,-73.972432
85452,8 Ave & W 38 St,E 58 St & 1 Ave (NW Corner),4.0,40.75461,-73.99177,40.759125,-73.962658
67246,Canal St & Rutgers St,E 11 St & 3 Ave,4.0,40.71427487,-73.98990025,40.73127,-73.98849
26200,Bond St & Bergen St,8 Ave & W 31 St,1.0,40.6849668,-73.98620772,40.7505853470215,-73.9946848154068
154969,Roebling St & N 4 St,Union Ave & Wallabout St,1.0,40.71469,-73.95739,40.70029511,-73.95032283
118777,Brook Ave & E 157 St,Lenox Ave & W 146 St,5.0,40.820713,-73.911759,40.821111,-73.935971
42049,Bushwick Ave & Harman St,Broadway & Roebling St,2.0,40.69356,-73.92524,40.70924826276157,-73.96063148975372
73233,E 44 St & Lexington Ave,E 19 St & 3 Ave,1.0,40.752643,-73.974996,40.73624527,-73.98473765
134827,George St & Wilson Ave,Pacific St & Classon Ave,1.0,40.702997,-73.92997,40.6791944,-73.9587903
174416,Amsterdam Ave & W 79 St,W 52 St & 11 Ave,3.0,40.7829391,-73.9786517,40.76727216,-73.99392888
63512,Broadway & W 58 St,Division Ave & Hooper St,1.0,40.76695317,-73.98169333,40.70684203101325,-73.9544353965357
104867,Mercer St & Spring St,Grand St & Havemeyer St,1.0,40.72362738,-73.99949601,40.71286844,-73.95698119
99539,Forsyth St & Canal St,Front St & Washington St,10.0,40.7158155,-73.99422366,40.70255088,-73.98940236
43078,E 25 St & 1 Ave,Broadway & W 25 St,16.0,40.7381765,-73.97738662,40.74286877312112,-73.98918628692627
64744,Lewis Ave & Madison St,Driggs Ave & N 9 St,1.0,40.686312,-73.935775,40.71816969454208,-73.95520135760307
55094,E 23 St & 1 Ave,Clermont Ave & Lafayette Ave,4.0,40.736502,-73.97809472,40.68764484,-73.96968902
39796,Centre St & Chambers St,Bridge St & York St,1.0,40.71273266,-74.0046073,40.70133448066992,-73.98471236228943
3591,E 102 St & 1 Ave,10 Ave & W 215 St,2.0,40.7869946,-73.94164802,40.86932465640094,-73.91519755125046
65145,Clinton St & Union St,Duffield St & Willoughby St,4.0,40.6831164,-73.99785267,40.69221589,-73.9842844
54382,W 16 St & The High Line,Christopher St & Greenwich St,23.0,40.74334935,-74.00681753,40.73291553,-74.00711384
141330,E 171 St & 3 Ave,River Ave & E 153 St,4.0,40.837119,-73.902185,40.82441,-73.92818
21604,Garfield Pl & 8 Ave,5 St & 6 Ave,5.0,40.6711978,-73.97484126,40.6704836,-73.98208968
100082,Broad St & Bridge St,Fulton St & Adams St,1.0,40.70365182,-74.01167797,40.692418292578466,-73.98949474096298
45464,9 Ave & W 45 St,Broadway & W 61 St,8.0,40.76019252,-73.9912551,40.77003010255044,-73.9819684624672
166495,1 Ave & E 44 St,W 27 St & 7 Ave,1.0,40.75001986,-73.96905301,40.74665,-73.99392
27945,Broadway & Battery Pl,9 Ave & W 22 St,3.0,40.70463334,-74.01361706,40.7454973,-74.00197139
72218,Morris Ave & McClellan St,E 161 St & River Ave,3.0,40.831584,-73.9149,40.827883,-73.927111
123967,2 Ave & E 72 St,Madison Ave & E 26 St,1.0,40.7687620293096,-73.95840793848038,40.742684734875695,-73.98671329021454
54228,Delancey St & Eldridge St,Christopher St & Greenwich St,1.0,40.719383,-73.991479,40.73291553,-74.00711384
180068,W 159 St & Edgecombe Ave,Walton Ave & E 168 St,3.0,40.833303,-73.939326,40.83649,-73.918316
19205,50 St & Northern Blvd,49 St & 31 Ave,2.0,40.753441,-73.912402,40.758057,-73.909831
37904,46 St & 6 Ave,Berkeley Pl & 7 Ave,1.0,40.645921,-74.005708,40.675146838709786,-73.97523209452629
43074,E 2 St & 2 Ave,Broadway & W 25 St,1.0,40.72502876,-73.99069656,40.74286877312112,-73.98918628692627
134007,Canal St & Rutgers St,North Moore St & Greenwich St,1.0,40.71427487,-73.98990025,40.72019521437465,-74.0103006362915
113291,W 225 St & Exterior St,Jerome Ave & E 198 St,1.0,40.873265,-73.906646,40.87144520687118,-73.89289632439613
164103,Canal St & Rutgers St,W 20 St & 8 Ave,2.0,40.71427487,-73.98990025,40.74345335,-74.00004031
44129,Franklin St & W Broadway,Broadway & W 38 St,2.0,40.71911552,-74.00666661,40.7529728216068,-73.98734897375107
156048,Great Jones St,University Pl & E 8 St,4.0,40.72743423,-73.99379025,40.73143724085228,-73.99490341544151
56319,Verona Pl & Fulton St,Clinton Ave & Myrtle Ave,2.0,40.6803560840434,-73.9476791024208,40.693261,-73.968896
11314,W 89 St & Columbus Ave,3 Ave & E 62 St,4.0,40.7882213,-73.97041561,40.76313,-73.96527
133251,DeKalb Ave & Hudson Ave,Nevins St & Schermerhorn St,4.0,40.689888,-73.981013,40.68737247650719,-73.98176059126854
44482,W 15 St & 7 Ave,Broadway & W 41 St,2.0,40.73935542,-73.99931783,40.75513557,-73.98658032
137046,W 37 St & 10 Ave,Pier 40 - Hudson River Park,10.0,40.75660359,-73.9979009,40.7277140777778,-74.01129573583603
156379,Jay St & York St,Van Brunt St & Wolcott St,1.0,40.701403172577244,-73.98672670125961,40.6773429,-74.01275056
161008,E 165 St & Fox St,W 147 St & Adam Clayton Powell Blvd,1.0,40.82394,-73.894025,40.82281,-73.937413
3556,W Tremont Ave & Montgomery Ave,10 Ave & W 202 St,1.0,40.851788,-73.916418,40.861281970750994,-73.921417593956
95252,Myrtle Ave & Linden St,Eldert St & Bushwick Ave,1.0,40.69943,-73.91337,40.68652,-73.91321
160663,Convent Ave & W 151 St,W 140 St & Riverside Dr,2.0,40.82831,-73.942924,40.824013,-73.954743
163833,Broadway & W 56 St,W 20 St & 7 Ave,6.0,40.7652654,-73.98192338,40.74238787,-73.99726235
154128,Underhill Ave & Pacific St,Tompkins Ave & Hopkins St,1.0,40.6804836,-73.9646795,40.69957608,-73.94708417
89717,Bank St & Washington St,E 76 St & Park Ave,2.0,40.7361967,-74.00859207,40.773763,-73.96222088
115296,Broadway & Furman Ave,Knickerbocker Ave & Halsey St,1.0,40.68139,-73.90756,40.693,-73.90824
183921,Lexington Ave & E 24 St,West End Ave & W 60 St,1.0,40.74025878,-73.98409214,40.77237,-73.99005
35,Broadway & Moylan Pl,1 Ave & E 110 St,7.0,40.8143256,-73.9590255,40.7923272,-73.9383
140034,State St & Smith St,Prospect Pl & Underhill Ave,1.0,40.68917,-73.9886,40.6769694,-73.96579
108608,Canal St & Rutgers St,Harrison St & Hudson St,3.0,40.71427487,-73.98990025,40.71870987,-74.0090009
62245,6 St & 7 Ave,Dean St & Franklin Ave,2.0,40.6686627,-73.97988067,40.67759206937376,-73.955637216568
137292,E 27 St & 1 Ave,Pike St & E Broadway,1.0,40.739445,-73.976806,40.71406667,-73.99293911
157546,Maiden Ln & Pearl St,Vesey St & Church St,9.0,40.70706456,-74.00731853,40.71221958009051,-74.01047229766846
46438,Broadway & W 131 St,Bus Slip & State St,2.0,40.817555,-73.957163,40.701907,-74.013942
30258,Watts St & Greenwich St,Albany St & Greenwich St,8.0,40.72405549,-74.00965965,40.709267,-74.013247
169453,W 54 St & 11 Ave,W 37 St & 5 Ave,4.0,40.768333,-73.992573,40.75038009,-73.98338988
114121,Halsey St & Tompkins Ave,Kent Ave & N 7 St,2.0,40.6823687,-73.944118,40.72036775298455,-73.96165072917938
128569,Grove St & Broadway,Monroe St & Bedford Ave,1.0,40.69047,-73.923511,40.6851443,-73.95380904
108931,Fulton St & Adams St,Henry St & Atlantic Ave,72.0,40.692418292578466,-73.98949474096298,40.69089272,-73.99612349
45169,Broadway & W 58 St,Broadway & W 58 St,101.0,40.76695317,-73.98169333,40.76695317,-73.98169333
67104,Milton St & Franklin St,E 11 St & 1 Ave,1.0,40.72906,-73.95779,40.72953837,-73.98426726
24132,Perry St & Greenwich Ave,6 Ave & W 45 St,1.0,40.735918,-74.000939,40.756951,-73.982631
144460,Metropolitan Ave & Stewart Ave,S 4 St & Wythe Ave,3.0,40.71401,-73.92793,40.71285887,-73.96590294
47737,N 15 St & Wythe Ave,Calyer St & Jewel St,1.0,40.724055,-73.955736,40.72984,-73.94839
85274,E 40 St & Park Ave,E 58 St & 1 Ave (NE Corner),4.0,40.750756,-73.978326,40.75892386377695,-73.96226227283478
102869,Richardson St & N Henry St,Graham Ave & Withers St,7.0,40.71907891179564,-73.94223690032959,40.7169811,-73.94485918
32564,10 Ave & W 14 St,Amsterdam Ave & W 79 St,2.0,40.741981599940225,-74.00831580162048,40.7829391,-73.9786517
143918,Graham Ave & Herbert St,S 3 St & Bedford Ave,7.0,40.71929301,-73.94500379,40.71260486,-73.96264403
6850,35 Ave & 37 St,2 Ave & E 29 St,1.0,40.7557327,-73.9236611,40.741723510974715,-73.97809267044067
17097,W 22 St & 8 Ave,4 Ave & E 12 St,6.0,40.74475148,-73.99915362,40.732647,-73.99011
82796,Graham Ave & Conselyea St,E 5 St & Cooper Sq,3.0,40.715143,-73.944507,40.72769,-73.990993
84952,4 Ave & E 12 St,E 56 St & Madison Ave,1.0,40.732647,-73.99011,40.761573,-73.972628
14176,43 St & 37 Ave,31 St & Thomson Ave,2.0,40.750181,-73.919998,40.74469738,-73.93540375
102554,Grand St & Greene St,Graham Ave & Grand St,1.0,40.72170005235607,-74.00238141417502,40.711863,-73.944024
172616,Broadway & W 25 St,W 47 St & 10 Ave,2.0,40.74286877312112,-73.98918628692627,40.76269882,-73.99301222
60297,10 St & 5 Ave,Court St & State St,1.0,40.6686273,-73.98700053,40.6902375,-73.99203074
21573,Cambridge Pl & Gates Ave,5 St & 6 Ave,3.0,40.68488,-73.96304,40.6704836,-73.98208968
82922,23 Ave & 27 St,E 50 St & Park Ave,1.0,40.776165,-73.9153175,40.757334,-73.974235
156892,45 Rd & 11 St,Vernon Blvd & 47 Rd,3.0,40.74708586,-73.94977234,40.7449067,-73.9534573
148482,W 15 St & 10 Ave,St Johns Pl & Washington Ave,1.0,40.742753828659026,-74.00747358798981,40.6737236,-73.9631611
43368,E 1 St & 1 Ave,Broadway & W 29 St,10.0,40.72335597960796,-73.98864984512329,40.7462009,-73.98855723
53946,West St & Chambers St,Centre St & Worth St,2.0,40.71754834,-74.01322069,40.71494807,-74.00234482
78716,E 65 St & 2 Ave,E 39 St & Lexington Ave,8.0,40.76471851944339,-73.96222069859505,40.749498546025194,-73.97729203113158
52236,5 Ave & E 72 St,Central Park W & W 91 St,17.0,40.77282817,-73.96685276,40.788664991278836,-73.96680057048798
161077,Broadway & W 168 St,W 148 St & Amsterdam Ave,1.0,40.84089603193041,-73.93972098827362,40.827075,-73.945909
22576,Windsor Pl & Howard Pl,6 Ave & 21 St,7.0,40.659490558938955,-73.98013919591904,40.66016,-73.990974
118896,Kosciuszko St & Nostrand Ave,Leonard St & Boerum St,2.0,40.69072549,-73.95133465,40.70583339,-73.94644578
127840,Huron St & Franklin St,Metropolitan Ave & Bedford Ave,32.0,40.73266,-73.95826,40.71534825,-73.96024116
108134,10 St & 5 Ave,Hanson Pl & Ashland Pl,3.0,40.6686273,-73.98700053,40.68506807308177,-73.97790759801863
138749,N 6 St & Bedford Ave,Powers St & Olive St,1.0,40.71745169,-73.95850939,40.71323,-73.93894
177684,W 89 St & Columbus Ave,W 76 St & Columbus Ave,48.0,40.7882213,-73.97041561,40.7801839724239,-73.97728532552719
121330,W 11 St & 6 Ave,Lexington Ave & E 29 St,9.0,40.73532427,-73.99800419,40.74311555376486,-73.98215353488922
10097,34 Ave & 48 St,28 Ave & 44 St,2.0,40.75388,-73.914952,40.76408932350688,-73.91065120697021
185547,Dock St & Front St,Willoughby Ave & Hall St,1.0,40.702709,-73.99253,40.69196035,-73.96536851
83962,W 34 St & 11 Ave,E 53 St & Lexington Ave,1.0,40.75594159,-74.0021163,40.75828065,-73.97069431
58036,S 4 St & Rodney St,Coffey St & Ferris St,1.0,40.70934,-73.95608,40.67818387977647,-74.0170168876648
176413,E 84 St & 1 Ave,W 63 St & Broadway,7.0,40.77565541,-73.95068615,40.77163851,-73.98261428
95636,Moffat St & Bushwick,Evergreen Ave & Noll St,1.0,40.68458,-73.90925,40.70106,-73.93318
77804,E 82 St & East End Ave,E 33 St & 1 Ave,21.0,40.7724607,-73.9468208,40.74322681432173,-73.97449783980846
31593,E 97 St & 3 Ave,Amsterdam Ave & W 131 St,2.0,40.7859201,-73.94860294,40.816355,-73.954295
40881,Fulton St & William St,Broadway & E 14 St,1.0,40.70960089363537,-74.00655090808868,40.73454567,-73.99074142
57458,Duffield St & Willoughby St,Clinton St & Joralemon St,3.0,40.69221589,-73.9842844,40.69239502,-73.99337909
112001,Berry St & N 8 St,Irving Ave & Harman St,1.0,40.7190095,-73.95852515,40.70108,-73.9179
64031,Henry St & Remsen St,Dock 72 Way & Market St,4.0,40.69400964865994,-73.99465128779411,40.69985,-73.97141
23060,W 47 St & 6 Ave,6 Ave & Broome St,3.0,40.758154,-73.981957,40.72431,-74.00473
90758,E 97 St & 3 Ave,E 81 St & Park Ave,1.0,40.7859201,-73.94860294,40.77677702,-73.9590097
15458,11 St & 43 Ave,35 St & Broadway,2.0,40.75177,-73.94821,40.760339,-73.9222427
72672,Emerson Pl & Myrtle Ave,E 17 St & Broadway,2.0,40.69363137,-73.96223558,40.737006,-73.990134
172716,Liberty St & Nassau St,W 47 St & 10 Ave,1.0,40.70858894,-74.00935482,40.76269882,-73.99301222
181160,S 4 St & Rodney St,Washington Ave & Park Ave,1.0,40.70934,-73.95608,40.69610226,-73.96751037
132787,5 St & 51 Ave,Nassau Ave & Russell St,2.0,40.7423737,-73.9566,40.72557,-73.94434
26810,8 Ave & W 49 St,8 Ave & W 38 St,19.0,40.76171227910671,-73.98655101656914,40.75461,-73.99177
183205,Grand Ave & W Fordham Rd,Webb Ave & W 190 St,1.0,40.86288,-73.90316,40.8660052,-73.904254892
164865,E 16 St & 5 Ave,W 22 St & 10 Ave,31.0,40.73726186,-73.99238967,40.74691959,-74.00451887
9064,35 Ave & 10 St,21 St & Queens Plaza North,33.0,40.76315481910373,-73.93985509872437,40.75325964,-73.94335788
20920,E 106 St & 1 Ave,5 Ave & E 87 St,1.0,40.7892529,-73.93956237,40.78232260730881,-73.95987510681152
159681,Central Park S & 6 Ave,W 12 St & Hudson St,1.0,40.76590936,-73.97634151,40.73752993301071,-74.00558933615685
99687,Bedford Ave & Nassau Ave,Frost St & Debevoise Ave,1.0,40.72311651,-73.95212324,40.71882,-73.93948
41269,Old Slip & South St,Broadway & E 21 St,1.0,40.70336686695866,-74.007867872715,40.739888408589955,-73.98958593606949
93246,Frederick Douglass Blvd & W 117 St,E 91 St & 2 Ave,11.0,40.805159,-73.954692,40.781152764279156,-73.94963040947914
